row_id,value
30789,1.0
19366,1.0
19370,1.0
19372,1.0
77076,1.0
77106,1.0
77118,1.0
30843,1.0
30844,1.0
30861,1.0
19338,1.0
30880,1.0
30888,1.0
19313,1.0
19323,1.0
30924,1.0
30926,1.0
30932,1.0
30949,1.0
30956,1.0
30958,1.0
19297,1.0
77049,1.0
77054,1.0
1181,1.0
1182,1.0
77056,1.0
77070,1.0
30985,1.0
30996,1.0
31000,1.0
19291,1.0
31016,1.0
19275,1.0
19279,1.0
31028,1.0
77003,1.0
77037,1.0
1186,1.0
1198,1.0
77041,1.0
77046,1.0
31048,1.0
31052,1.0
31057,1.0
31066,1.0
19256,1.0
31084,1.0
31108,1.0
31163,1.0
76990,1.0
76991,1.0
1203,1.0
1205,1.0
1206,1.0
31165,1.0
31168,1.0
31176,1.0
31182,1.0
31205,1.0
31211,1.0
31247,1.0
19212,1.0
31250,1.0
31262,1.0
31269,1.0
19187,1.0
19192,1.0
19195,1.0
76899,1.0
76922,1.0
76926,1.0
31301,1.0
31304,1.0
31310,1.0
19172,1.0
19179,1.0
31333,1.0
31334,1.0
31346,1.0
31363,1.0
76872,1.0
1235,1.0
1242,1.0
31398,1.0
31399,1.0
19140,1.0
19147,1.0
31420,1.0
31462,1.0
31486,1.0
31493,1.0
19107,1.0
31516,1.0
31546,1.0
31560,1.0
19101,1.0
76825,1.0
1253,1.0
19085,1.0
31618,1.0
31629,1.0
31638,1.0
31655,1.0
19057,1.0
31702,1.0
31738,1.0
31749,1.0
31771,1.0
31777,1.0
19008,1.0
19012,1.0
19013,1.0
31794,1.0
31798,1.0
31807,1.0
76761,1.0
76798,1.0
31813,1.0
31817,1.0
31836,1.0
31854,1.0
19005,1.0
19006,1.0
31859,1.0
31882,1.0
18979,1.0
31925,1.0
31991,1.0
31997,1.0
76731,1.0
1286,1.0
32001,1.0
32002,1.0
32019,1.0
32020,1.0
18934,1.0
32034,1.0
32053,1.0
18913,1.0
18920,1.0
32066,1.0
18897,1.0
18907,1.0
32101,1.0
32109,1.0
1300,1.0
76687,1.0
32115,1.0
32125,1.0
18882,1.0
32175,1.0
32187,1.0
18865,1.0
32206,1.0
32232,1.0
18854,1.0
18861,1.0
32250,1.0
32254,1.0
18838,1.0
32265,1.0
76627,1.0
1314,1.0
1317,1.0
1326,1.0
1327,1.0
32289,1.0
32295,1.0
18828,1.0
32325,1.0
18805,1.0
32357,1.0
32378,1.0
18785,1.0
32395,1.0
18772,1.0
18782,1.0
18783,1.0
76600,1.0
1339,1.0
32430,1.0
32431,1.0
32435,1.0
32437,1.0
32442,1.0
18752,1.0
18757,1.0
18760,1.0
18765,1.0
32458,1.0
32466,1.0
32474,1.0
32479,1.0
18738,1.0
18749,1.0
76572,1.0
32496,1.0
18728,1.0
32515,1.0
32523,1.0
32527,1.0
32549,1.0
32560,1.0
18704,1.0
32578,1.0
32586,1.0
32600,1.0
18691,1.0
32609,1.0
32621,1.0
76505,1.0
1362,1.0
76529,1.0
76534,1.0
32633,1.0
18672,1.0
18673,1.0
18679,1.0
18684,1.0
32673,1.0
32677,1.0
32687,1.0
18666,1.0
18669,1.0
76455,1.0
76456,1.0
76473,1.0
1385,1.0
76480,1.0
32703,1.0
32715,1.0
32719,1.0
32721,1.0
32726,1.0
18651,1.0
18652,1.0
32760,1.0
32773,1.0
32813,1.0
32834,1.0
76422,1.0
76427,1.0
1400,1.0
32837,1.0
32846,1.0
32861,1.0
18598,1.0
18603,1.0
32889,1.0
32893,1.0
32911,1.0
18580,1.0
18586,1.0
32917,1.0
32941,1.0
18558,1.0
18559,1.0
32969,1.0
32974,1.0
76362,1.0
76401,1.0
76415,1.0
1410,1.0
76418,1.0
76419,1.0
76420,1.0
32980,1.0
32981,1.0
18528,1.0
18538,1.0
18542,1.0
32994,1.0
32995,1.0
76325,1.0
76332,1.0
1431,1.0
76357,1.0
33002,1.0
33003,1.0
33017,1.0
33047,1.0
33051,1.0
18515,1.0
33057,1.0
33064,1.0
33105,1.0
33127,1.0
33130,1.0
76281,1.0
1446,1.0
33175,1.0
18453,1.0
18455,1.0
18462,1.0
33184,1.0
33193,1.0
33201,1.0
33205,1.0
18432,1.0
18437,1.0
33249,1.0
33257,1.0
18430,1.0
33265,1.0
76230,1.0
76256,1.0
76269,1.0
33293,1.0
18413,1.0
33321,1.0
33330,1.0
33331,1.0
33366,1.0
33372,1.0
33377,1.0
33386,1.0
33442,1.0
33448,1.0
33449,1.0
33452,1.0
33454,1.0
18363,1.0
76204,1.0
1473,1.0
33467,1.0
18344,1.0
33497,1.0
18324,1.0
18327,1.0
33517,1.0
33531,1.0
33535,1.0
18316,1.0
18317,1.0
18302,1.0
33585,1.0
33592,1.0
33608,1.0
18284,1.0
76183,1.0
76187,1.0
1494,1.0
1497,1.0
76194,1.0
33632,1.0
33634,1.0
33636,1.0
18265,1.0
33649,1.0
33679,1.0
33684,1.0
33700,1.0
33702,1.0
76128,1.0
76142,1.0
1504,1.0
1506,1.0
33707,1.0
33718,1.0
33724,1.0
18233,1.0
33733,1.0
33737,1.0
33755,1.0
33758,1.0
18210,1.0
33778,1.0
33779,1.0
18198,1.0
18203,1.0
33795,1.0
33798,1.0
76082,1.0
76083,1.0
76095,1.0
1530,1.0
33808,1.0
33821,1.0
18186,1.0
18187,1.0
33826,1.0
33854,1.0
33867,1.0
33875,1.0
33883,1.0
76049,1.0
76076,1.0
1544,1.0
33897,1.0
33934,1.0
18146,1.0
18147,1.0
18152,1.0
33942,1.0
33950,1.0
18128,1.0
18129,1.0
18135,1.0
33975,1.0
33997,1.0
18112,1.0
34002,1.0
34004,1.0
34006,1.0
34008,1.0
75988,1.0
75991,1.0
76022,1.0
1554,1.0
34032,1.0
34035,1.0
18104,1.0
34049,1.0
18086,1.0
34091,1.0
34114,1.0
34116,1.0
18067,1.0
75979,1.0
1580,1.0
34140,1.0
18049,1.0
18051,1.0
18041,1.0
34194,1.0
34249,1.0
18017,1.0
18025,1.0
18028,1.0
34259,1.0
34261,1.0
34270,1.0
34293,1.0
34295,1.0
75920,1.0
34321,1.0
34351,1.0
17985,1.0
17994,1.0
34353,1.0
34363,1.0
34388,1.0
34390,1.0
34399,1.0
17977,1.0
17979,1.0
34400,1.0
34412,1.0
34417,1.0
34420,1.0
34423,1.0
17961,1.0
75884,1.0
75889,1.0
75901,1.0
34469,1.0
34471,1.0
34479,1.0
34487,1.0
34488,1.0
34499,1.0
34502,1.0
34504,1.0
34507,1.0
17928,1.0
17933,1.0
75824,1.0
75826,1.0
34521,1.0
34523,1.0
34524,1.0
34526,1.0
34543,1.0
34544,1.0
17904,1.0
17907,1.0
17918,1.0
34564,1.0
34576,1.0
34586,1.0
17902,1.0
75784,1.0
75791,1.0
1640,1.0
1644,1.0
75810,1.0
34633,1.0
34656,1.0
34666,1.0
34667,1.0
34679,1.0
34680,1.0
34707,1.0
34713,1.0
17859,1.0
17864,1.0
17865,1.0
17866,1.0
17870,1.0
34720,1.0
75757,1.0
75759,1.0
75760,1.0
75769,1.0
75782,1.0
34735,1.0
17843,1.0
17844,1.0
17847,1.0
34755,1.0
34757,1.0
34773,1.0
17825,1.0
17834,1.0
17839,1.0
75734,1.0
75740,1.0
75742,1.0
1671,1.0
75748,1.0
34800,1.0
34826,1.0
17814,1.0
34849,1.0
34899,1.0
17783,1.0
17784,1.0
34934,1.0
17764,1.0
34954,1.0
75685,1.0
75716,1.0
75719,1.0
75723,1.0
75728,1.0
75731,1.0
34961,1.0
34965,1.0
34981,1.0
17757,1.0
34995,1.0
35029,1.0
35031,1.0
35037,1.0
17740,1.0
35040,1.0
35043,1.0
75650,1.0
75657,1.0
75666,1.0
75679,1.0
1699,1.0
35062,1.0
35080,1.0
35100,1.0
17720,1.0
35125,1.0
35126,1.0
35138,1.0
35141,1.0
75630,1.0
1717,1.0
35153,1.0
35170,1.0
35176,1.0
35189,1.0
35191,1.0
35211,1.0
35217,1.0
35224,1.0
35228,1.0
17648,1.0
35265,1.0
17646,1.0
35295,1.0
35305,1.0
35334,1.0
75555,1.0
75561,1.0
75584,1.0
75603,1.0
17600,1.0
17609,1.0
35393,1.0
17588,1.0
17595,1.0
35426,1.0
35445,1.0
17568,1.0
35469,1.0
35475,1.0
35477,1.0
17566,1.0
17567,1.0
1758,1.0
75541,1.0
75542,1.0
17536,1.0
17542,1.0
35528,1.0
35532,1.0
35556,1.0
35562,1.0
35565,1.0
35580,1.0
17516,1.0
35584,1.0
17501,1.0
35600,1.0
75510,1.0
75523,1.0
75532,1.0
1770,1.0
1750,1.0
35619,1.0
35621,1.0
35624,1.0
35631,1.0
17475,1.0
17477,1.0
35633,1.0
35638,1.0
35649,1.0
35670,1.0
35676,1.0
75481,1.0
75496,1.0
75502,1.0
1778,1.0
1780,1.0
1791,1.0
35691,1.0
17446,1.0
17454,1.0
35697,1.0
35700,1.0
35701,1.0
35710,1.0
17438,1.0
35729,1.0
35737,1.0
75441,1.0
75450,1.0
75452,1.0
75457,1.0
17413,1.0
17416,1.0
35744,1.0
35748,1.0
35750,1.0
35753,1.0
35762,1.0
35766,1.0
35777,1.0
17394,1.0
35805,1.0
17383,1.0
35847,1.0
75381,1.0
75385,1.0
75387,1.0
75405,1.0
35853,1.0
35860,1.0
35870,1.0
17367,1.0
35916,1.0
35929,1.0
35941,1.0
35957,1.0
35958,1.0
35988,1.0
35989,1.0
1825,1.0
36012,1.0
36019,1.0
36023,1.0
36033,1.0
36051,1.0
36052,1.0
36058,1.0
17280,1.0
36078,1.0
36079,1.0
36122,1.0
36125,1.0
36132,1.0
36140,1.0
17248,1.0
17255,1.0
36148,1.0
75305,1.0
75306,1.0
75310,1.0
75314,1.0
75331,1.0
75336,1.0
36166,1.0
36171,1.0
36175,1.0
36178,1.0
17236,1.0
36196,1.0
17218,1.0
17226,1.0
36213,1.0
36215,1.0
75264,1.0
75265,1.0
75276,1.0
1856,1.0
75288,1.0
36222,1.0
36225,1.0
17201,1.0
17204,1.0
17209,1.0
36254,1.0
36266,1.0
36270,1.0
36292,1.0
17186,1.0
75223,1.0
75224,1.0
75230,1.0
75233,1.0
75252,1.0
36332,1.0
17169,1.0
17180,1.0
36336,1.0
36348,1.0
36382,1.0
17163,1.0
17165,1.0
36418,1.0
36423,1.0
36438,1.0
75205,1.0
75211,1.0
1890,1.0
1894,1.0
17128,1.0
36465,1.0
36479,1.0
36507,1.0
36511,1.0
17109,1.0
17112,1.0
17114,1.0
36523,1.0
36531,1.0
36534,1.0
17088,1.0
36551,1.0
75171,1.0
75173,1.0
1906,1.0
1913,1.0
36566,1.0
36585,1.0
36590,1.0
17074,1.0
36602,1.0
36614,1.0
36623,1.0
36642,1.0
36658,1.0
17053,1.0
75140,1.0
75142,1.0
1931,1.0
75153,1.0
75158,1.0
36717,1.0
17027,1.0
17037,1.0
36744,1.0
36751,1.0
36760,1.0
17013,1.0
17016,1.0
36770,1.0
36772,1.0
36778,1.0
75117,1.0
75129,1.0
1946,1.0
36780,1.0
36784,1.0
16997,1.0
36828,1.0
36834,1.0
36854,1.0
36870,1.0
36876,1.0
36889,1.0
36900,1.0
36921,1.0
16956,1.0
36946,1.0
75077,1.0
75085,1.0
1954,1.0
16931,1.0
16940,1.0
36982,1.0
36988,1.0
37010,1.0
37027,1.0
37066,1.0
37070,1.0
37074,1.0
16911,1.0
37097,1.0
37098,1.0
37117,1.0
37122,1.0
37130,1.0
37133,1.0
37135,1.0
16887,1.0
37143,1.0
75002,1.0
75017,1.0
75047,1.0
75052,1.0
16870,1.0
16871,1.0
16872,1.0
16875,1.0
37159,1.0
37162,1.0
74966,1.0
74967,1.0
16852,1.0
37184,1.0
37189,1.0
37211,1.0
16835,1.0
16839,1.0
16840,1.0
37226,1.0
37263,1.0
37269,1.0
37294,1.0
37302,1.0
37320,1.0
37341,1.0
16791,1.0
16796,1.0
16798,1.0
37346,1.0
74930,1.0
2012,1.0
2013,1.0
74949,1.0
37365,1.0
37385,1.0
16777,1.0
37397,1.0
37413,1.0
16756,1.0
37426,1.0
37429,1.0
74884,1.0
74888,1.0
74901,1.0
2016,1.0
37441,1.0
16742,1.0
37458,1.0
37463,1.0
37467,1.0
37478,1.0
37479,1.0
37481,1.0
16734,1.0
37494,1.0
37497,1.0
37500,1.0
37504,1.0
37510,1.0
74859,1.0
2042,1.0
2046,1.0
